Alfredo Sauce,Anchovies,Artichoke,Artichokes,Arugula,Asiago Cheese,Bacon,Barbecue Sauce,Barbecued Chicken,Beef Chuck Roast,Blue Cheese,Brie Carre Cheese,Calabrese Salami,Capocollo,Caramelized Onions,Chicken,Chipotle Sauce,Chorizo Sausage,Cilantro,Coarse Sicilian Salami,Corn,Eggplant,Feta Cheese,Fontina Cheese,Friggitello Peppers,Garlic,Genoa Salami,Goat Cheese,Gorgonzola Piccante Cheese,Gouda Cheese,Green Olives,Green Peppers,Italian Sausage,Jalapeno Peppers,Kalamata Olives,Luganega Sausage,Mozzarella Cheese,Mushrooms,Nduja Salami,Onions,Oregano,Pancetta,Parmigiano Reggiano Cheese,Pears,Peperoncini verdi,Pepperoni,Pesto Sauce,Pineapple,Plum Tomatoes,Prosciutto,Prosciutto di San Daniele,Provolone Cheese,Red Onions,Red Peppers,Ricotta Cheese,Romano Cheese,Sliced Ham,Smoked Gouda Cheese,Soppressata Salami,Spinach,Sun-dried Tomatoes,Thai Sweet Chilli Sauce,Thyme,Tomato Sauce,Tomatoes,Zucchini
0.29,0.14,0.0,1.19,0.26,0.52,0.58,1.1,1.05,0.58,0.23,0.14,0.5,1.24,0.11,1.55,0.27999999999999997,0.23,0.4,0.0,0.46,0.0,0.73,0.22,0.0,4.17,0.52,0.67,0.16,0.0,1.3699999999999999,1.2000000000000002,0.09,0.33,0.49,0.0,6.11,1.2600000000000002,0.0,0.0,0.28,0.0,0.08,0.07,0.07,3.41,0.5800000000000001,0.35000000000000003,0.05,0.06,0.34,0.14,2.5799999999999996,3.0500000000000003,0.19,0.12,0.0,0.21,0.21,1.8100000000000005,0.26,1.1,0.11,6.06,4.31,0.22
0.29,0.07,0.0,0.8999999999999999,0.0,0.22000000000000003,1.27,0.0,0.0,0.29,0.0,0.0,0.0,0.6100000000000001,0.0,1.24,0.12,0.23,0.66,0.0,0.42000000000000004,0.0,0.53,0.0,0.0,2.52,0.52,1.28,0.32,0.0,0.36000000000000004,0.2,0.09,0.51,0.11,0.0,4.8999999999999995,1.3200000000000003,0.0,0.0,0.14,0.0,0.16,0.0,0.28,2.55,0.15,1.36,0.0,0.0,0.0,0.0,1.7699999999999998,1.83,0.38,0.0,1.2,0.0,0.0,0.6,0.11,0.88,0.0,3.7699999999999996,2.7,0.11
0.0,0.21000000000000002,0.42000000000000004,0.47,0.0,0.22999999999999998,0.35,0.22,0.21,0.8699999999999999,0.6900000000000001,0.0,0.2,0.54,0.0,0.67,0.16,0.23,0.31,0.32,0.30000000000000004,0.13,1.02,0.7,0.0,4.45,0.52,0.0,0.48,0.39,0.7,0.4,0.09,0.8500000000000001,0.55,0.34,4.840000000000001,1.4000000000000001,0.0,0.16,0.0,0.0,0.24,0.0,0.0,2.2300000000000004,0.24000000000000002,0.41000000000000003,0.05,0.0,0.0,0.42000000000000004,2.0999999999999996,1.06,0.5700000000000001,0.36,0.3,0.63,0.21,0.8500000000000001,0.04,0.44,0.0,5.510000000000002,2.5999999999999996,0.22
0.29,0.21000000000000002,0.42000000000000004,1.65,0.0,0.18000000000000002,0.5800000000000001,0.66,0.63,0.29,0.46,0.14,0.30000000000000004,1.1700000000000002,0.11,1.39,0.44,0.23,0.71,0.32,0.76,0.0,0.35,1.5799999999999998,0.14,7.24,0.26,1.9500000000000002,0.32,0.39,1.11,1.5599999999999998,0.09,1.1800000000000002,0.11,0.34,8.4,2.4400000000000004,0.16,0.16,0.42000000000000004,0.03,0.16,0.07,0.35000000000000003,2.8800000000000003,0.5900000000000001,1.09,0.0,0.06,0.0,0.28,2.65,2.8600000000000003,0.38,0.24,0.8999999999999999,0.42,1.05,1.47,0.33,0.88,0.11,7.629999999999999,4.76,0.55
0.0,0.28,0.28,1.1,0.0,0.04,0.58,0.66,0.63,0.58,0.23,0.0,0.0,0.47,0.0,0.46,0.12,0.23,0.66,0.16,0.42000000000000004,0.0,0.48,0.54,0.14,3.58,0.26,1.28,0.48,0.26,0.42000000000000004,0.6799999999999999,0.09,0.91,0.39,0.17,4.9,0.49000000000000005,0.16,0.08,0.14,0.03,0.24,0.0,0.28,2.18,0.15,0.34,0.05,0.0,0.0,0.14,1.43,1.17,0.5700000000000001,0.12,0.3,0.21,0.21,0.49,0.15,0.22,0.0,4.109999999999999,3.11,0.11
0.29,0.07,0.56,1.42,0.65,0.29000000000000004,0.8099999999999999,1.1,1.05,0.29,0.23,0.0,0.6,1.2999999999999998,0.0,1.24,0.48,0.23,0.93,0.64,0.9,0.26,0.6799999999999999,1.3,0.0,6.000000000000002,0.0,0.8,0.48,0.52,1.54,0.9600000000000001,0.09,1.55,0.5,0.68,7.95,1.4899999999999998,0.0,0.32,0.56,0.0,0.24,0.0,0.0,2.5300000000000002,0.78,0.41000000000000003,0.1,0.0,0.8500000000000001,0.14,2.71,2.9,0.5700000000000001,0.12,0.3,0.21,0.63,1.6,0.3,0.44,0.0,8.66,4.1499999999999995,0.44
0.8699999999999999,0.21000000000000002,0.42000000000000004,1.2999999999999998,0.26,0.42000000000000004,0.5800000000000001,0.44,0.42,0.58,0.46,0.0,0.2,0.36,0.0,2.0600000000000005,0.2,0.23,0.53,0.48,0.44000000000000006,0.0,0.95,0.7,0.14,4.630000000000002,0.0,0.54,0.32,0.39,1.08,0.44,0.09,1.02,0.56,0.51,7.750000000000003,1.1800000000000002,0.16,0.24,0.0,0.03,0.16,0.0,0.14,3.9000000000000004,0.5800000000000001,1.09,0.1,0.0,0.34,0.28,2.53,2.46,0.38,0.24,0.8999999999999999,0.42,0.21,1.5899999999999999,0.3,0.88,0.0,6.5200000000000005,3.55,0.11
0.0,0.21000000000000002,0.56,0.57,0.0,0.15,0.5800000000000001,1.54,1.47,0.0,0.46,0.0,0.2,0.6200000000000001,0.0,0.45,0.04,0.23,0.22,0.32,0.14,0.13,0.26,0.86,0.0,4.210000000000001,0.0,0.9400000000000001,0.0,0.52,0.98,1.4000000000000004,0.09,0.9700000000000001,0.05,0.34,4.820000000000002,1.1700000000000002,0.0,0.16,0.28,0.0,0.0,0.0,0.14,2.85,0.38,0.27,0.0,0.0,0.0,0.28,1.87,1.9300000000000002,0.0,0.24,0.3,0.42,0.21,1.1400000000000001,0.0,0.0,0.0,4.6,2.9500000000000006,0.33
0.58,0.28,0.8400000000000001,1.77,0.65,0.5900000000000001,1.28,0.88,0.84,1.45,0.23,0.0,0.2,1.25,0.0,1.4300000000000002,0.16,0.6900000000000001,0.31,0.48,0.30000000000000004,0.13,1.07,1.18,0.28,7.210000000000002,1.04,1.82,0.32,0.78,1.16,1.48,0.27,1.4500000000000002,0.6,0.51,10.060000000000004,1.63,0.32,0.24,0.14,0.06,0.16,0.0,0.42000000000000004,4.76,0.68,1.2200000000000002,0.0,0.0,0.8500000000000001,0.14,3.2599999999999993,2.8000000000000007,0.38,0.12,1.2,0.21,0.21,1.83,0.22,0.44,0.0,10.450000000000003,5.74,0.77
0.29,0.14,0.14,1.8199999999999998,0.0,0.33,0.92,0.22,0.21,0.0,0.23,0.14,0.2,0.68,0.11,1.3900000000000001,0.16,0.0,0.31,0.48,0.30000000000000004,0.13,0.12,0.16,0.42000000000000004,4.199999999999999,0.26,1.01,0.48,0.13,0.7200000000000001,0.48,0.0,0.45000000000000007,0.22000000000000003,0.51,6.679999999999999,0.61,0.48,0.24,0.14,0.09,0.24,0.07,0.21000000000000002,2.6,0.8300000000000001,0.8200000000000001,0.05,0.06,0.0,0.14,2.16,2.3500000000000005,0.5700000000000001,0.12,0.6,0.21,0.0,1.27,0.37,0.88,0.11,4.1899999999999995,4.0,0.44
0.0,0.0,0.14,0.7699999999999999,0.0,0.22999999999999998,0.94,0.66,0.63,0.29,0.0,0.0,0.30000000000000004,1.37,0.0,0.55,0.08,0.92,0.44,0.16,0.28,0.0,0.46,0.6,0.14,3.12,0.52,1.27,0.16,0.13,1.05,0.9199999999999999,0.36,0.54,0.33,0.17,4.5200000000000005,1.0600000000000003,0.16,0.08,0.7000000000000001,0.03,0.08,0.0,0.07,1.83,0.15,0.68,0.05,0.0,0.0,0.0,1.72,1.8100000000000003,0.19,0.0,0.6,0.0,0.42,1.31,0.15,0.44,0.0,4.919999999999999,3.1099999999999994,0.33
0.0,0.0,0.28,0.92,0.13,0.19,0.46,0.22,0.21,0.58,0.23,0.0,0.1,0.5800000000000001,0.0,0.64,0.16,0.0,0.31,0.0,0.30000000000000004,0.13,0.57,0.32,0.28,2.63,0.26,0.67,0.0,0.26,0.13,0.36,0.0,0.65,0.44000000000000006,0.0,3.0999999999999996,0.54,0.32,0.0,0.28,0.06,0.0,0.0,0.07,1.59,0.39,0.41000000000000003,0.05,0.0,0.17,0.14,1.5100000000000002,1.4,0.0,0.12,0.3,0.21,0.0,0.8700000000000001,0.15,0.44,0.0,3.1399999999999997,2.2899999999999996,0.33
0.0,0.07,0.14,0.27,0.13,0.19,0.12,0.22,0.21,0.0,0.46,0.0,0.0,0.32,0.0,0.29000000000000004,0.16,0.23,0.31,0.0,0.30000000000000004,0.0,0.18,0.16,0.14,2.0300000000000002,0.26,0.47000000000000003,0.16,0.13,0.08,0.36,0.09,0.45000000000000007,0.05,0.0,3.12,0.5800000000000001,0.16,0.0,0.14,0.03,0.08,0.0,0.07,1.2700000000000002,0.0,0.6100000000000001,0.0,0.0,0.17,0.28,1.13,0.6699999999999999,0.19,0.24,0.6,0.42,0.0,0.4,0.0,0.22,0.0,3.05,1.4299999999999997,0.11
0.0,0.07,0.42000000000000004,0.59,0.0,0.3,0.47,0.66,0.63,0.29,0.23,0.0,0.1,0.18,0.0,0.67,0.27999999999999997,0.46,0.4,0.32,0.46,0.0,0.55,0.7,0.28,3.1000000000000005,0.0,0.27,0.32,0.39,0.97,0.48,0.18,0.9300000000000002,0.38,0.34,4.530000000000001,0.7,0.32,0.16,0.0,0.06,0.16,0.0,0.07,1.8100000000000003,0.14,0.6800000000000002,0.05,0.0,0.0,0.14,1.6000000000000003,1.3699999999999999,0.38,0.12,0.6,0.21,0.21,1.3200000000000003,0.04,0.44,0.0,3.8799999999999986,2.4799999999999995,0.0
0.0,0.14,0.14,0.95,0.0,0.0,0.9299999999999999,0.44,0.42,0.58,0.23,0.0,0.2,0.7500000000000001,0.0,0.29000000000000004,0.04,0.46,0.22,0.16,0.14,0.13,0.74,0.16,0.14,3.2,0.0,1.1400000000000001,0.16,0.13,0.7999999999999999,0.4,0.18,0.37,0.39,0.17,4.130000000000001,0.89,0.16,0.08,0.42000000000000004,0.03,0.08,0.0,0.14,1.77,0.25,0.6100000000000001,0.05,0.0,0.0,0.14,1.7200000000000002,1.19,0.19,0.12,0.6,0.21,0.0,0.6699999999999999,0.15,0.22,0.0,4.3999999999999995,2.28,0.22
0.0,0.07,0.42000000000000004,0.62,0.26,0.22999999999999998,1.04,0.22,0.21,0.29,0.23,0.0,0.30000000000000004,0.8,0.0,0.67,0.16,0.23,0.31,0.48,0.30000000000000004,0.26,0.47000000000000003,0.9199999999999999,0.14,3.95,0.52,0.2,0.32,0.39,1.05,0.56,0.09,0.8500000000000001,0.33,0.51,5.970000000000001,1.3199999999999998,0.16,0.24,0.14,0.03,0.16,0.0,0.0,2.12,0.34,0.9500000000000001,0.05,0.0,0.34,0.14,2.0800000000000005,1.69,0.38,0.12,0.8999999999999999,0.21,0.42,1.1800000000000002,0.04,0.44,0.0,5.63,2.78,0.66
0.29,0.07,0.42000000000000004,0.8999999999999999,0.26,0.18000000000000002,0.23,0.22,0.21,0.29,0.0,0.0,0.1,0.47000000000000003,0.0,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0.26,1.14,0.0,2.8400000000000003,0.26,1.08,0.16,0.39,0.49000000000000005,0.24,0.0,0.6000000000000001,0.11,0.0,2.86,0.8300000000000001,0.0,0.0,0.0,0.0,0.08,0.0,0.28,1.26,0.15,0.41000000000000003,0.0,0.0,0.34,0.0,0.53,0.8499999999999999,0.19,0.0,0.3,0.0,0.63,0.44999999999999996,0.11,0.44,0.0,3.65,1.6700000000000002,0.0
0.29,0.0,0.28,0.72,0.13,0.33,0.35,0.66,0.63,0.29,0.0,0.14,0.1,0.42,0.11,0.33,0.0,0.23,0.0,0.16,0.0,0.13,0.35,0.54,0.14,2.7,0.26,0.81,0.16,0.26,0.51,0.76,0.09,0.4,0.16,0.17,3.0499999999999994,0.9700000000000002,0.16,0.08,0.0,0.03,0.08,0.07,0.21000000000000002,1.2000000000000002,0.1,0.54,0.0,0.06,0.17,0.0,1.1400000000000001,0.8999999999999998,0.19,0.0,0.6,0.0,0.21,0.63,0.0,0.0,0.11,3.809999999999999,1.6900000000000002,0.33
0.8699999999999999,0.14,0.56,2.15,0.13,0.5,2.31,0.88,0.84,0.58,0.6900000000000001,0.14,0.1,0.9000000000000001,0.11,1.71,0.4799999999999999,0.46,0.9299999999999999,0.16,0.9,0.65,0.56,1.74,0.14,6.340000000000001,0.52,1.1400000000000001,0.0,0.52,0.67,0.9199999999999999,0.18,1.5499999999999998,0.39,0.17,8.419999999999998,1.97,0.16,0.08,0.42000000000000004,0.03,0.0,0.07,0.14,5.510000000000002,0.9500000000000001,0.7500000000000001,0.05,0.06,0.17,0.42000000000000004,2.6999999999999993,3.89,0.0,0.36,0.6,0.63,1.05,0.99,0.37,0.66,0.11,6.6099999999999985,4.43,1.2100000000000002
0.29,0.14,0.14,1.44,0.0,0.48,1.05,0.44,0.42,0.29,0.0,0.0,0.30000000000000004,1.02,0.0,0.7000000000000001,0.2,0.6900000000000001,0.53,0.32,0.44000000000000006,0.26,0.26,0.6,0.14,4.490000000000001,0.26,1.1400000000000001,0.48,0.13,1.03,0.44,0.27,0.6200000000000001,0.21000000000000002,0.34,6.290000000000003,0.74,0.16,0.16,0.42000000000000004,0.03,0.24,0.0,0.14,3.7400000000000007,0.78,0.54,0.0,0.0,0.0,0.0,1.9300000000000004,1.7800000000000002,0.5700000000000001,0.0,0.6,0.0,0.42,1.2400000000000002,0.22,0.0,0.0,5.179999999999998,3.6599999999999997,0.55
0.0,0.07,0.42000000000000004,0.59,0.0,0.38,0.71,0.88,0.84,0.29,0.23,0.0,0.2,0.5900000000000001,0.0,0.6100000000000001,0.2,0.92,0.53,0.0,0.44000000000000006,0.0,0.55,0.7,0.42000000000000004,2.880000000000001,0.52,0.27,0.32,0.39,0.9,0.88,0.36,1.02,0.38,0.0,5.000000000000002,1.18,0.48,0.0,0.0,0.09,0.16,0.0,0.07,2.75,0.0,0.41000000000000003,0.05,0.0,0.0,0.14,1.8800000000000003,1.3199999999999998,0.38,0.12,0.3,0.21,0.21,1.1300000000000001,0.04,0.44,0.0,5.259999999999999,2.8099999999999996,0.0
0.0,0.0,0.0,1.2200000000000002,0.78,0.19,0.59,0.44,0.42,0.58,0.46,0.0,0.4,0.66,0.0,0.64,0.16,0.6900000000000001,0.31,0.0,0.30000000000000004,0.0,0.8199999999999998,0.0,0.0,2.29,0.26,0.0,0.32,0.0,1.08,0.72,0.27,0.25,0.44,0.0,7.090000000000001,1.19,0.0,0.0,0.0,0.0,0.16,0.0,0.0,2.58,0.44999999999999996,1.02,0.05,0.0,1.02,0.28,1.9,1.34,0.38,0.24,0.8999999999999999,0.42,0.0,1.4300000000000002,0.37,0.66,0.0,7.5200000000000005,2.3699999999999997,0.22
0.29,0.14,0.42000000000000004,0.5,0.26,0.14,1.1600000000000001,0.22,0.21,0.0,0.23,0.14,0.4,1.01,0.11,1.07,0.31999999999999995,0.46,0.62,0.16,0.6000000000000001,0.0,0.2,0.48,0.14,3.7,0.0,1.1400000000000001,0.32,0.39,1.06,0.44,0.18,1.1,0.17,0.17,7.760000000000001,0.8700000000000001,0.16,0.08,0.42000000000000004,0.03,0.16,0.07,0.14,4.450000000000001,0.0,1.2900000000000003,0.05,0.06,0.34,0.14,1.98,1.98,0.38,0.12,1.2,0.21,0.0,0.68,0.04,0.66,0.11,6.819999999999999,2.55,0.11
0.29,0.0,0.0,0.35,0.26,0.14,0.47,0.44,0.42,0.8699999999999999,0.0,0.0,0.2,0.31,0.0,0.46,0.0,0.46,0.0,0.16,0.0,0.0,0.9899999999999998,0.0,0.0,1.4400000000000002,0.0,0.27,0.32,0.0,1.2000000000000002,0.44,0.18,0.0,0.5,0.17,3.1499999999999995,0.8400000000000001,0.0,0.08,0.0,0.0,0.16,0.0,0.07,1.06,0.0,0.34,0.05,0.0,0.34,0.0,1.1400000000000001,0.8699999999999999,0.38,0.0,0.3,0.0,0.0,1.0899999999999999,0.04,0.22,0.0,4.1000000000000005,1.2500000000000002,0.11
0.29,0.14,0.42000000000000004,2.29,0.13,0.44000000000000006,1.85,0.0,0.0,0.58,0.0,0.0,0.30000000000000004,0.77,0.0,1.46,0.12,0.46,0.66,0.64,0.42000000000000004,0.0,0.94,0.7,0.0,4.840000000000001,0.0,1.55,0.48,0.39,1.51,0.08,0.18,1.11,0.66,0.68,7.709999999999999,1.5099999999999998,0.0,0.32,0.14,0.0,0.24,0.0,0.35000000000000003,3.4400000000000004,0.5900000000000001,1.3600000000000003,0.1,0.0,0.17,0.0,2.6600000000000006,2.1,0.5700000000000001,0.0,1.2,0.0,0.21,1.8400000000000003,0.41,0.88,0.0,6.799999999999999,4.22,0.0
0.0,0.07,0.0,1.0,0.0,0.0,0.58,0.66,0.63,0.58,0.23,0.0,0.1,0.5700000000000001,0.0,0.54,0.2,0.23,1.1,0.0,0.7000000000000001,0.13,0.69,0.0,0.0,2.04,0.0,0.8700000000000001,0.32,0.0,0.21000000000000002,0.5599999999999999,0.09,0.8500000000000001,0.56,0.0,3.7999999999999994,0.48000000000000004,0.0,0.0,0.42000000000000004,0.0,0.16,0.0,0.07,2.5,0.25,0.07,0.1,0.0,0.0,0.14,1.34,1.4399999999999997,0.38,0.12,0.0,0.21,0.0,0.54,0.19,0.22,0.0,3.34,2.4399999999999995,0.22
0.29,0.28,0.8400000000000001,2.65,0.65,0.18000000000000002,2.57,0.66,0.63,1.45,0.23,0.0,0.5,1.12,0.0,2.24,1.08,1.84,0.81,0.32,1.44,0.39,1.4,1.62,0.14,9.92,0.26,1.28,0.64,0.78,1.4500000000000002,0.9199999999999999,0.72,1.92,0.89,0.34,14.030000000000001,1.7899999999999998,0.16,0.16,0.14,0.03,0.32,0.0,0.28,7.610000000000001,1.5999999999999999,0.9600000000000001,0.1,0.0,0.8500000000000001,0.14,4.29,4.83,0.76,0.12,0.6,0.21,0.63,2.6499999999999995,0.52,1.32,0.0,12.64,6.43,0.99
0.58,0.0,0.56,2.04,0.13,0.5800000000000001,1.4,1.32,1.26,0.0,0.46,0.14,0.4,0.8800000000000001,0.11,1.5699999999999998,0.36,0.92,0.8400000000000001,0.32,0.74,0.26,0.6299999999999999,0.86,0.0,5.290000000000002,0.0,0.9400000000000001,0.48,0.52,0.72,1.56,0.36,1.4700000000000002,0.6100000000000001,0.34,9.630000000000003,1.7100000000000002,0.0,0.16,0.28,0.0,0.24,0.07,0.14,4.63,0.64,1.5600000000000003,0.15000000000000002,0.06,0.17,0.28,3.3400000000000003,3.3699999999999997,0.5700000000000001,0.24,1.5,0.42,0.21,1.9200000000000004,0.33999999999999997,0.66,0.11,8.03,3.9000000000000004,0.77
0.0,0.14,0.7000000000000001,0.8200000000000001,0.13,0.27,1.5,0.22,0.21,0.0,0.46,0.28,0.1,1.12,0.22,0.9900000000000001,0.2,0.23,0.53,0.32,0.44000000000000006,0.13,0.4,1.02,0.14,4.61,0.78,1.07,0.0,0.65,1.05,0.56,0.09,1.42,0.39,0.34,6.120000000000003,1.31,0.16,0.16,0.56,0.03,0.0,0.14,0.07,4.46,0.24000000000000002,0.7500000000000001,0.1,0.12,0.17,0.28,2.0500000000000003,2.3000000000000007,0.0,0.24,0.6,0.42,0.21,1.6500000000000004,0.08,0.66,0.22,6.249999999999998,3.52,0.44
1.16,0.28,0.56,3.04,0.52,1.06,1.63,2.2,2.1,0.8699999999999999,0.92,0.28,0.30000000000000004,1.6300000000000003,0.22,2.62,0.84,0.92,1.2,0.32,1.38,0.39,1.99,1.52,0.8400000000000001,10.680000000000001,1.3,1.4100000000000001,0.16,0.52,2.3100000000000005,2.920000000000001,0.36,1.79,1.2800000000000002,0.34,16.01,4.51,0.96,0.16,0.42000000000000004,0.18,0.08,0.14,0.21000000000000002,9.16,1.03,1.7000000000000002,0.25,0.12,0.68,0.56,6.299999999999999,5.73,0.19,0.48,1.5,0.84,0.84,4.140000000000001,0.53,1.1,0.22,16.210000000000008,8.42,1.2100000000000002
0.0,0.0,0.14,1.4699999999999998,0.0,0.22999999999999998,1.28,0.22,0.21,0.0,0.92,0.0,0.1,0.79,0.0,0.8700000000000001,0.2,0.6900000000000001,0.53,0.0,0.44000000000000006,0.52,0.09,0.16,0.0,3.5,0.52,1.55,0.32,0.13,0.13,0.16,0.27,0.6200000000000001,0.05,0.0,5.520000000000001,0.46,0.0,0.0,0.14,0.0,0.16,0.0,0.35000000000000003,3.5500000000000003,0.54,1.02,0.0,0.0,0.0,0.56,1.1800000000000002,1.97,0.38,0.48,0.8999999999999999,0.84,0.0,0.42000000000000004,0.0,0.66,0.0,3.7800000000000002,2.96,0.88
0.0,0.0,0.0,0.5,0.13,0.0,0.24,0.22,0.21,0.58,0.23,0.0,0.0,0.05,0.0,0.26,0.04,0.46,0.22,0.48,0.14,0.13,0.5700000000000001,0.22,0.14,2.02,0.0,0.27,0.0,0.0,0.30000000000000004,0.7999999999999999,0.18,0.17,0.39,0.51,3.529999999999999,0.8699999999999999,0.16,0.24,0.0,0.03,0.0,0.0,0.07,0.78,0.1,0.6100000000000001,0.05,0.0,0.17,0.14,1.23,0.82,0.0,0.12,0.6,0.21,0.21,0.73,0.04,0.22,0.0,3.2899999999999987,1.5900000000000003,0.66
0.0,0.21000000000000002,0.28,1.02,0.0,0.19,0.6900000000000001,0.22,0.21,0.0,0.23,0.14,0.1,0.32,0.11,0.95,0.12,0.0,0.09,0.8,0.16,0.13,0.16999999999999998,0.54,0.0,3.7999999999999994,0.26,0.27,0.16,0.26,1.1500000000000001,0.52,0.0,0.48000000000000004,0.05,0.8500000000000001,5.730000000000001,1.2200000000000002,0.0,0.4,0.0,0.0,0.08,0.07,0.07,2.87,0.54,0.8200000000000001,0.0,0.06,0.0,0.14,1.44,1.71,0.19,0.12,0.6,0.21,0.21,1.0,0.22,0.88,0.11,4.26,3.15,0.33
0.0,0.07,0.0,0.35,0.0,0.04,0.24,0.22,0.21,0.8699999999999999,0.23,0.14,0.1,0.45,0.11,0.52,0.2,0.46,0.53,0.48,0.44000000000000006,0.0,0.75,0.0,0.28,2.6100000000000003,0.26,0.47000000000000003,0.16,0.0,0.51,0.16,0.18,0.42000000000000004,0.5,0.51,3.4999999999999996,0.18,0.32,0.24,0.14,0.06,0.08,0.07,0.07,1.61,0.0,0.41000000000000003,0.05,0.06,0.0,0.14,1.1900000000000002,0.8499999999999999,0.19,0.12,0.3,0.21,0.0,0.25,0.04,0.44,0.11,3.4599999999999995,2.3599999999999994,0.0
0.0,0.07,0.0,0.3,0.26,0.04,0.46,0.22,0.21,0.0,0.23,0.0,0.2,0.7100000000000001,0.0,0.38,0.12,0.0,0.09,0.32,0.16,0.13,0.0,0.0,0.14,2.19,0.26,0.67,0.16,0.0,0.54,0.4,0.0,0.08,0.0,0.34,3.6799999999999993,0.26,0.16,0.16,0.28,0.03,0.08,0.0,0.07,1.24,0.1,0.41000000000000003,0.0,0.0,0.34,0.14,1.17,1.28,0.19,0.12,0.3,0.21,0.0,0.24,0.0,0.44,0.0,3.01,1.87,0.44
0.0,0.07,0.0,1.02,0.13,0.19,0.7,0.88,0.84,0.0,0.46,0.0,0.2,0.66,0.0,0.21000000000000002,0.48,0.46,0.93,0.0,0.9,0.0,0.16999999999999998,0.0,0.14,2.4899999999999998,0.26,0.4,0.0,0.0,0.62,0.88,0.18,0.75,0.05,0.0,4.8500000000000005,0.6000000000000001,0.16,0.0,0.28,0.03,0.0,0.0,0.0,1.62,0.44999999999999996,0.81,0.0,0.0,0.17,0.28,1.9499999999999997,1.57,0.0,0.24,0.8999999999999999,0.42,0.0,0.9400000000000001,0.33,0.0,0.0,3.3099999999999996,2.73,0.22
0.29,0.14,0.56,1.7100000000000004,0.13,0.5900000000000001,2.09,0.66,0.63,0.0,0.46,0.0,0.0,0.33,0.0,2.07,0.24,0.92,0.75,0.0,0.5800000000000001,0.13,0.16,1.52,0.14,5.22,0.0,1.28,0.48,0.52,0.72,0.96,0.36,1.3900000000000001,0.15000000000000002,0.0,9.190000000000001,1.98,0.16,0.0,0.14,0.03,0.24,0.0,0.28,4.869999999999999,0.96,1.1600000000000001,0.0,0.0,0.17,0.28,2.3500000000000005,3.56,0.5700000000000001,0.24,0.8999999999999999,0.42,0.84,2.24,0.22,1.1,0.0,6.769999999999999,4.58,0.44
0.58,0.07,0.28,1.3,0.39,0.28,0.59,0.22,0.21,0.58,0.0,0.0,0.1,0.51,0.0,1.31,0.56,0.6900000000000001,0.7999999999999999,0.48,0.92,0.13,0.77,0.32,0.0,4.0200000000000005,0.0,1.55,0.32,0.26,0.79,0.44,0.27,1.06,0.56,0.51,5.820000000000003,0.8900000000000001,0.0,0.24,0.14,0.0,0.16,0.0,0.35000000000000003,1.15,0.1,1.2900000000000003,0.1,0.0,0.51,0.0,1.62,1.99,0.38,0.0,1.2,0.0,0.0,0.89,0.08,0.66,0.0,6.140000000000001,2.9999999999999996,0.33
0.58,0.07,0.0,0.72,0.13,0.47,0.9299999999999999,0.22,0.21,0.29,0.23,0.0,0.2,0.7600000000000001,0.0,0.8,0.04,0.46,0.22,0.0,0.14,0.0,0.35,0.44,0.28,2.9100000000000006,0.26,0.9400000000000001,0.16,0.0,0.62,0.48,0.18,0.17,0.16,0.0,4.76,1.19,0.32,0.0,0.28,0.06,0.08,0.0,0.14,3.2,0.15,0.34,0.0,0.0,0.17,0.14,1.9600000000000004,1.3899999999999997,0.19,0.12,0.3,0.21,0.42,0.76,0.11,0.22,0.0,4.61,2.19,0.22
0.58,0.28,0.28,0.5,0.52,0.36000000000000004,0.7,0.44,0.42,0.29,1.1500000000000001,0.0,0.0,0.7700000000000001,0.0,2.41,0.39999999999999997,0.46,1.06,0.0,0.8800000000000001,0.0,0.47000000000000003,0.54,0.0,4.400000000000001,0.52,1.1400000000000001,0.0,0.26,0.6,0.56,0.18,1.24,0.28,0.0,6.950000000000001,0.8300000000000001,0.0,0.0,0.42000000000000004,0.0,0.0,0.0,0.14,2.3000000000000003,0.42000000000000004,1.2300000000000002,0.05,0.0,0.68,0.7000000000000001,1.9300000000000002,3.37,0.0,0.6,0.8999999999999999,1.05,0.21,1.3800000000000003,0.04,1.32,0.0,6.13,4.34,0.22
0.0,0.07,0.0,0.15,0.13,0.04,0.0,0.44,0.42,0.58,0.46,0.0,0.2,0.8400000000000001,0.0,0.26,0.12,0.0,0.09,0.0,0.16,0.0,0.54,0.22,0.0,3.0100000000000002,0.26,0.8700000000000001,0.0,0.0,0.34,0.44,0.0,0.08,0.22,0.0,1.63,0.55,0.0,0.0,0.42000000000000004,0.0,0.0,0.0,0.07,0.23,0.28,0.0,0.0,0.0,0.17,0.28,1.2,1.0199999999999998,0.0,0.24,0.0,0.42,0.21,0.6,0.0,0.0,0.0,2.8,1.7600000000000002,0.11
