order_id,date,time,time_bucket
11329,08/07/2015,19:21:35,Dinner
11330,08/07/2015,19:36:02,Dinner
11331,08/07/2015,19:42:11,Dinner
11332,08/07/2015,19:51:23,Dinner
11333,08/07/2015,20:12:29,Dinner
11334,08/07/2015,20:20:00,Dinner
11335,08/07/2015,20:59:13,Dinner
11336,08/07/2015,21:00:10,Dinner
11337,08/07/2015,21:23:47,Dinner
11338,08/07/2015,21:32:21,Dinner
11339,08/07/2015,22:07:13,Dinner
11340,08/07/2015,22:22:44,Dinner
11341,09/07/2015,11:27:22,Lunch
11342,09/07/2015,11:33:38,Lunch
11343,09/07/2015,11:36:49,Lunch
11344,09/07/2015,11:37:19,Lunch
11345,09/07/2015,11:48:31,Lunch
11346,09/07/2015,11:50:28,Lunch
11347,09/07/2015,12:00:10,Lunch
11348,09/07/2015,12:01:11,Lunch
11349,09/07/2015,12:03:58,Lunch
11350,09/07/2015,12:15:51,Lunch
11351,09/07/2015,12:17:11,Lunch
11352,09/07/2015,12:30:34,Lunch
11353,09/07/2015,12:37:12,Lunch
11354,09/07/2015,12:38:47,Lunch
11355,09/07/2015,12:42:14,Lunch
11356,09/07/2015,12:49:07,Lunch
11357,09/07/2015,13:04:50,Lunch
11358,09/07/2015,13:08:20,Lunch
11359,09/07/2015,13:09:09,Lunch
11360,09/07/2015,13:19:38,Lunch
11361,09/07/2015,13:44:29,Lunch
11362,09/07/2015,13:55:24,Lunch
11363,09/07/2015,14:17:15,Lunch
11364,09/07/2015,14:34:54,Lunch
11365,09/07/2015,15:16:57,Afternoon
11366,09/07/2015,15:47:38,Afternoon
11367,09/07/2015,15:50:50,Afternoon
11368,09/07/2015,16:06:42,Afternoon
11369,09/07/2015,16:39:34,Afternoon
11370,09/07/2015,16:40:59,Afternoon
11371,09/07/2015,16:46:48,Afternoon
11372,09/07/2015,16:49:56,Afternoon
11373,09/07/2015,16:50:31,Afternoon
11374,09/07/2015,16:56:14,Afternoon
11375,09/07/2015,16:56:48,Afternoon
11376,09/07/2015,17:06:20,Afternoon
11377,09/07/2015,17:25:38,Afternoon
11378,09/07/2015,17:28:44,Afternoon
11379,09/07/2015,17:31:13,Afternoon
11380,09/07/2015,17:39:41,Afternoon
11381,09/07/2015,17:44:01,Afternoon
11382,09/07/2015,17:55:11,Afternoon
11383,09/07/2015,18:13:32,Dinner
11384,09/07/2015,18:19:01,Dinner
11385,09/07/2015,18:42:17,Dinner
11386,09/07/2015,18:45:14,Dinner
11387,09/07/2015,19:02:53,Dinner
11388,09/07/2015,19:27:00,Dinner
11389,09/07/2015,19:32:32,Dinner
11390,09/07/2015,19:38:47,Dinner
11391,09/07/2015,19:40:15,Dinner
11392,09/07/2015,19:48:41,Dinner
11393,09/07/2015,20:12:18,Dinner
11394,09/07/2015,20:17:39,Dinner
11395,09/07/2015,20:25:22,Dinner
11396,09/07/2015,20:28:25,Dinner
11397,09/07/2015,20:39:10,Dinner
11398,09/07/2015,21:58:38,Dinner
11399,10/07/2015,11:29:40,Lunch
11400,10/07/2015,11:42:14,Lunch
11401,10/07/2015,11:45:50,Lunch
11402,10/07/2015,11:54:15,Lunch
11403,10/07/2015,12:03:17,Lunch
11404,10/07/2015,12:10:35,Lunch
11405,10/07/2015,12:18:21,Lunch
11406,10/07/2015,12:20:26,Lunch
11407,10/07/2015,12:22:30,Lunch
11408,10/07/2015,12:24:30,Lunch
11409,10/07/2015,12:52:38,Lunch
11410,10/07/2015,12:54:04,Lunch
11411,10/07/2015,12:58:49,Lunch
11412,10/07/2015,13:20:10,Lunch
11413,10/07/2015,13:25:57,Lunch
11414,10/07/2015,13:27:42,Lunch
11415,10/07/2015,13:27:58,Lunch
11416,10/07/2015,13:29:30,Lunch
11417,10/07/2015,13:37:07,Lunch
11418,10/07/2015,13:48:54,Lunch
11419,10/07/2015,14:07:30,Lunch
11420,10/07/2015,14:14:28,Lunch
11421,10/07/2015,14:26:31,Lunch
11422,10/07/2015,14:31:03,Lunch
11423,10/07/2015,14:34:16,Lunch
11424,10/07/2015,14:36:32,Lunch
11425,10/07/2015,15:05:32,Afternoon
11426,10/07/2015,15:13:53,Afternoon
11427,10/07/2015,15:19:48,Afternoon
11428,10/07/2015,15:39:20,Afternoon
11429,10/07/2015,15:46:06,Afternoon
11430,10/07/2015,15:52:38,Afternoon
11431,10/07/2015,15:53:42,Afternoon
11432,10/07/2015,16:10:32,Afternoon
11433,10/07/2015,16:19:49,Afternoon
11434,10/07/2015,16:45:50,Afternoon
11435,10/07/2015,16:54:37,Afternoon
11436,10/07/2015,17:02:50,Afternoon
11437,10/07/2015,17:03:28,Afternoon
11438,10/07/2015,17:36:48,Afternoon
11439,10/07/2015,17:45:54,Afternoon
11440,10/07/2015,18:03:55,Dinner
11441,10/07/2015,18:12:15,Dinner
11442,10/07/2015,18:17:43,Dinner
11443,10/07/2015,18:24:21,Dinner
11444,10/07/2015,18:24:56,Dinner
11445,10/07/2015,18:46:25,Dinner
11446,10/07/2015,18:52:53,Dinner
11447,10/07/2015,18:54:46,Dinner
11448,10/07/2015,18:56:39,Dinner
11449,10/07/2015,19:03:06,Dinner
11450,10/07/2015,19:10:44,Dinner
11451,10/07/2015,19:13:49,Dinner
11452,10/07/2015,19:29:19,Dinner
11453,10/07/2015,19:53:19,Dinner
11454,10/07/2015,19:59:19,Dinner
11455,10/07/2015,20:19:22,Dinner
11456,10/07/2015,20:20:01,Dinner
11457,10/07/2015,20:26:49,Dinner
11458,10/07/2015,20:44:16,Dinner
11459,10/07/2015,20:54:03,Dinner
11460,10/07/2015,21:26:07,Dinner
11461,10/07/2015,21:38:45,Dinner
11462,10/07/2015,21:50:39,Dinner
11463,10/07/2015,22:03:06,Dinner
11464,10/07/2015,22:14:54,Dinner
11465,10/07/2015,22:20:47,Dinner
11466,10/07/2015,22:26:19,Dinner
11467,10/07/2015,22:30:44,Dinner
11468,10/07/2015,22:37:56,Dinner
11469,10/07/2015,22:48:03,Dinner
11470,11/07/2015,11:59:42,Lunch
11471,11/07/2015,12:23:19,Lunch
11472,11/07/2015,12:25:34,Lunch
11473,11/07/2015,12:27:34,Lunch
11474,11/07/2015,12:43:12,Lunch
11475,11/07/2015,12:44:23,Lunch
11476,11/07/2015,13:03:45,Lunch
11477,11/07/2015,13:22:42,Lunch
11478,11/07/2015,13:48:39,Lunch
11479,11/07/2015,13:52:29,Lunch
11480,11/07/2015,14:11:54,Lunch
11481,11/07/2015,14:14:23,Lunch
11482,11/07/2015,14:56:29,Lunch
11483,11/07/2015,15:19:11,Afternoon
11484,11/07/2015,15:43:19,Afternoon
11485,11/07/2015,15:50:27,Afternoon
11486,11/07/2015,16:03:30,Afternoon
11487,11/07/2015,16:05:35,Afternoon
11488,11/07/2015,16:09:52,Afternoon
11489,11/07/2015,16:10:07,Afternoon
11490,11/07/2015,16:30:45,Afternoon
11491,11/07/2015,16:34:02,Afternoon
11492,11/07/2015,16:40:06,Afternoon
11493,11/07/2015,17:26:25,Afternoon
11494,11/07/2015,17:32:59,Afternoon
11495,11/07/2015,17:36:02,Afternoon
11496,11/07/2015,17:40:39,Afternoon
11497,11/07/2015,17:44:46,Afternoon
11498,11/07/2015,18:04:40,Dinner
11499,11/07/2015,18:10:42,Dinner
11500,11/07/2015,18:12:12,Dinner
11501,11/07/2015,18:36:27,Dinner
11502,11/07/2015,18:51:59,Dinner
11503,11/07/2015,18:52:06,Dinner
11504,11/07/2015,19:15:47,Dinner
11505,11/07/2015,19:23:45,Dinner
11506,11/07/2015,19:32:59,Dinner
11507,11/07/2015,19:41:07,Dinner
11508,11/07/2015,19:51:12,Dinner
11509,11/07/2015,19:58:13,Dinner
11510,11/07/2015,20:05:02,Dinner
11511,11/07/2015,20:10:06,Dinner
11512,11/07/2015,20:12:53,Dinner
11513,11/07/2015,20:18:09,Dinner
11514,11/07/2015,20:37:29,Dinner
11515,11/07/2015,20:39:51,Dinner
11516,11/07/2015,20:40:51,Dinner
11517,11/07/2015,20:43:19,Dinner
11518,11/07/2015,20:55:04,Dinner
11519,11/07/2015,21:16:31,Dinner
11520,11/07/2015,21:46:41,Dinner
11521,11/07/2015,21:53:57,Dinner
11522,11/07/2015,22:18:23,Dinner
11523,12/07/2015,11:42:17,Lunch
11524,12/07/2015,11:52:33,Lunch
11525,12/07/2015,12:13:11,Lunch
11526,12/07/2015,12:31:18,Lunch
11527,12/07/2015,12:39:50,Lunch
11528,12/07/2015,13:02:12,Lunch
11529,12/07/2015,13:13:54,Lunch
11530,12/07/2015,13:20:48,Lunch
11531,12/07/2015,13:22:39,Lunch
11532,12/07/2015,13:27:45,Lunch
11533,12/07/2015,13:29:10,Lunch
11534,12/07/2015,13:34:42,Lunch
11535,12/07/2015,13:53:38,Lunch
11536,12/07/2015,14:06:00,Lunch
11537,12/07/2015,14:15:27,Lunch
11538,12/07/2015,14:17:07,Lunch
11539,12/07/2015,14:39:17,Lunch
11540,12/07/2015,15:46:39,Afternoon
11541,12/07/2015,16:25:25,Afternoon
11542,12/07/2015,16:30:36,Afternoon
11543,12/07/2015,16:37:10,Afternoon
11544,12/07/2015,16:38:23,Afternoon
11545,12/07/2015,16:40:52,Afternoon
11546,12/07/2015,16:53:07,Afternoon
11547,12/07/2015,16:59:17,Afternoon
11548,12/07/2015,17:03:03,Afternoon
11549,12/07/2015,17:04:28,Afternoon
11550,12/07/2015,17:20:18,Afternoon
11551,12/07/2015,17:23:28,Afternoon
11552,12/07/2015,17:32:22,Afternoon
11553,12/07/2015,17:48:25,Afternoon
11554,12/07/2015,17:58:46,Afternoon
11555,12/07/2015,17:58:57,Afternoon
11556,12/07/2015,18:04:11,Dinner
11557,12/07/2015,18:09:03,Dinner
11558,12/07/2015,18:31:48,Dinner
11559,12/07/2015,18:35:39,Dinner
11560,12/07/2015,18:38:14,Dinner
11561,12/07/2015,18:38:47,Dinner
11562,12/07/2015,18:41:14,Dinner
11563,12/07/2015,18:43:52,Dinner
11564,12/07/2015,18:45:05,Dinner
11565,12/07/2015,18:52:04,Dinner
11566,12/07/2015,19:15:20,Dinner
11567,12/07/2015,19:52:36,Dinner
11568,12/07/2015,20:08:13,Dinner
11569,12/07/2015,20:41:47,Dinner
11570,12/07/2015,20:44:19,Dinner
11571,12/07/2015,20:48:31,Dinner
11572,12/07/2015,21:08:50,Dinner
11573,12/07/2015,21:19:17,Dinner
11574,12/07/2015,21:30:10,Dinner
11575,12/07/2015,21:57:54,Dinner
11576,12/07/2015,22:09:07,Dinner
11577,12/07/2015,22:09:09,Dinner
11578,12/07/2015,22:10:14,Dinner
11579,12/07/2015,22:17:01,Dinner
11580,12/07/2015,23:02:51,Dinner
11581,13/07/2015,11:18:43,Lunch
11582,13/07/2015,11:18:53,Lunch
11583,13/07/2015,11:28:40,Lunch
11584,13/07/2015,11:28:51,Lunch
11585,13/07/2015,11:31:29,Lunch
11586,13/07/2015,11:38:36,Lunch
11587,13/07/2015,11:39:55,Lunch
11588,13/07/2015,11:45:51,Lunch
11589,13/07/2015,11:52:29,Lunch
11590,13/07/2015,11:52:51,Lunch
11591,13/07/2015,11:57:13,Lunch
11592,13/07/2015,12:01:07,Lunch
11593,13/07/2015,12:02:30,Lunch
11594,13/07/2015,12:04:37,Lunch
11595,13/07/2015,12:09:47,Lunch
11596,13/07/2015,12:11:51,Lunch
11597,13/07/2015,12:22:13,Lunch
11598,13/07/2015,13:18:19,Lunch
11599,13/07/2015,13:37:50,Lunch
11600,13/07/2015,13:38:37,Lunch
11601,13/07/2015,13:47:09,Lunch
11602,13/07/2015,13:50:20,Lunch
11603,13/07/2015,13:53:58,Lunch
11604,13/07/2015,14:24:00,Lunch
11605,13/07/2015,14:30:53,Lunch
11606,13/07/2015,15:01:18,Afternoon
11607,13/07/2015,15:33:13,Afternoon
11608,13/07/2015,15:33:26,Afternoon
11609,13/07/2015,15:50:26,Afternoon
11610,13/07/2015,16:08:36,Afternoon
11611,13/07/2015,16:15:28,Afternoon
11612,13/07/2015,16:23:39,Afternoon
11613,13/07/2015,16:38:34,Afternoon
11614,13/07/2015,17:11:41,Afternoon
11615,13/07/2015,17:12:05,Afternoon
11616,13/07/2015,17:28:25,Afternoon
11617,13/07/2015,17:34:28,Afternoon
11618,13/07/2015,17:54:32,Afternoon
11619,13/07/2015,17:54:33,Afternoon
11620,13/07/2015,18:05:54,Dinner
11621,13/07/2015,18:11:46,Dinner
11622,13/07/2015,18:16:55,Dinner
11623,13/07/2015,18:27:55,Dinner
11624,13/07/2015,18:32:37,Dinner
11625,13/07/2015,18:41:42,Dinner
11626,13/07/2015,19:01:05,Dinner
11627,13/07/2015,19:12:17,Dinner
11628,13/07/2015,19:15:35,Dinner
11629,13/07/2015,19:23:12,Dinner
11630,13/07/2015,19:44:50,Dinner
11631,13/07/2015,19:47:07,Dinner
11632,13/07/2015,19:51:28,Dinner
11633,13/07/2015,20:19:31,Dinner
11634,13/07/2015,21:16:50,Dinner
11635,14/07/2015,11:27:09,Lunch
11636,14/07/2015,11:33:28,Lunch
11637,14/07/2015,11:56:49,Lunch
11638,14/07/2015,11:57:35,Lunch
11639,14/07/2015,12:04:06,Lunch
11640,14/07/2015,12:10:47,Lunch
11641,14/07/2015,12:11:07,Lunch
11642,14/07/2015,12:22:22,Lunch
11643,14/07/2015,12:33:10,Lunch
11644,14/07/2015,12:55:41,Lunch
11645,14/07/2015,12:56:03,Lunch
11646,14/07/2015,12:58:04,Lunch
11647,14/07/2015,12:59:14,Lunch
11648,14/07/2015,13:00:55,Lunch
11649,14/07/2015,13:02:52,Lunch
11650,14/07/2015,13:05:21,Lunch
11651,14/07/2015,13:05:54,Lunch
11652,14/07/2015,13:15:57,Lunch
11653,14/07/2015,13:20:30,Lunch
11654,14/07/2015,13:20:41,Lunch
11655,14/07/2015,13:36:45,Lunch
11656,14/07/2015,13:47:16,Lunch
11657,14/07/2015,14:03:28,Lunch
11658,14/07/2015,14:11:45,Lunch
11659,14/07/2015,14:21:28,Lunch
11660,14/07/2015,15:18:58,Afternoon
11661,14/07/2015,15:21:38,Afternoon
11662,14/07/2015,15:36:24,Afternoon
11663,14/07/2015,15:48:22,Afternoon
11664,14/07/2015,15:57:02,Afternoon
11665,14/07/2015,16:12:42,Afternoon
11666,14/07/2015,16:14:43,Afternoon
11667,14/07/2015,16:37:35,Afternoon
11668,14/07/2015,16:58:21,Afternoon
11669,14/07/2015,17:08:30,Afternoon
11670,14/07/2015,17:13:03,Afternoon
11671,14/07/2015,17:45:20,Afternoon
11672,14/07/2015,18:09:50,Dinner
11673,14/07/2015,18:37:22,Dinner
11674,14/07/2015,18:58:09,Dinner
11675,14/07/2015,19:05:03,Dinner
11676,14/07/2015,19:07:51,Dinner
11677,14/07/2015,19:20:16,Dinner
11678,14/07/2015,19:35:55,Dinner
11679,14/07/2015,19:39:14,Dinner
11680,14/07/2015,19:39:40,Dinner
11681,14/07/2015,19:40:46,Dinner
11682,14/07/2015,19:41:58,Dinner
11683,14/07/2015,19:47:01,Dinner
11684,14/07/2015,19:52:25,Dinner
11685,14/07/2015,19:53:12,Dinner
11686,14/07/2015,20:02:00,Dinner
11687,14/07/2015,20:16:03,Dinner
11688,14/07/2015,20:54:37,Dinner
11689,14/07/2015,20:57:33,Dinner
11690,14/07/2015,21:13:22,Dinner
11691,14/07/2015,21:14:05,Dinner
11692,14/07/2015,22:21:02,Dinner
11693,14/07/2015,22:29:25,Dinner
11694,15/07/2015,11:29:28,Lunch
11695,15/07/2015,11:39:07,Lunch
11696,15/07/2015,11:47:38,Lunch
11697,15/07/2015,11:49:26,Lunch
11698,15/07/2015,12:03:28,Lunch
11699,15/07/2015,12:05:13,Lunch
11700,15/07/2015,12:06:27,Lunch
11701,15/07/2015,12:19:51,Lunch
11702,15/07/2015,12:22:25,Lunch
11703,15/07/2015,12:24:20,Lunch
11704,15/07/2015,12:31:03,Lunch
11705,15/07/2015,12:32:39,Lunch
11706,15/07/2015,12:34:23,Lunch
11707,15/07/2015,12:39:00,Lunch
11708,15/07/2015,13:00:12,Lunch
11709,15/07/2015,13:04:29,Lunch
11710,15/07/2015,13:27:50,Lunch
11711,15/07/2015,13:31:07,Lunch
11712,15/07/2015,13:35:26,Lunch
11713,15/07/2015,13:43:22,Lunch
11714,15/07/2015,13:53:01,Lunch
11715,15/07/2015,14:25:22,Lunch
11716,15/07/2015,14:31:06,Lunch
11717,15/07/2015,14:35:07,Lunch
11718,15/07/2015,15:17:43,Afternoon
11719,15/07/2015,15:36:23,Afternoon
11720,15/07/2015,15:39:58,Afternoon
11721,15/07/2015,15:45:33,Afternoon
11722,15/07/2015,15:53:07,Afternoon
11723,15/07/2015,15:59:22,Afternoon
11724,15/07/2015,16:01:38,Afternoon
11725,15/07/2015,16:03:05,Afternoon
11726,15/07/2015,16:07:09,Afternoon
11727,15/07/2015,16:10:24,Afternoon
11728,15/07/2015,16:26:22,Afternoon
11729,15/07/2015,16:35:14,Afternoon
11730,15/07/2015,16:42:22,Afternoon
11731,15/07/2015,16:48:35,Afternoon
11732,15/07/2015,17:14:39,Afternoon
11733,15/07/2015,17:17:50,Afternoon
11734,15/07/2015,17:22:04,Afternoon
11735,15/07/2015,17:24:14,Afternoon
11736,15/07/2015,17:31:58,Afternoon
11737,15/07/2015,17:36:30,Afternoon
11738,15/07/2015,17:45:39,Afternoon
11739,15/07/2015,17:50:40,Afternoon
11740,15/07/2015,18:26:50,Dinner
11741,15/07/2015,18:32:58,Dinner
11742,15/07/2015,18:34:53,Dinner
11743,15/07/2015,18:58:08,Dinner
11744,15/07/2015,19:11:31,Dinner
11745,15/07/2015,19:33:12,Dinner
11746,15/07/2015,20:09:24,Dinner
11747,15/07/2015,20:11:26,Dinner
11748,15/07/2015,20:35:39,Dinner
11749,15/07/2015,21:08:53,Dinner
11750,15/07/2015,21:38:29,Dinner
11751,15/07/2015,21:45:35,Dinner
11752,15/07/2015,21:47:30,Dinner
11753,15/07/2015,22:10:11,Dinner
11754,15/07/2015,22:16:31,Dinner
11755,15/07/2015,22:56:31,Dinner
11756,16/07/2015,11:18:22,Lunch
11757,16/07/2015,11:25:03,Lunch
11758,16/07/2015,11:30:31,Lunch
11759,16/07/2015,11:46:55,Lunch
11760,16/07/2015,12:04:45,Lunch
11761,16/07/2015,12:06:18,Lunch
11762,16/07/2015,12:15:21,Lunch
11763,16/07/2015,12:19:28,Lunch
11764,16/07/2015,12:39:01,Lunch
11765,16/07/2015,12:42:51,Lunch
11766,16/07/2015,12:46:46,Lunch
11767,16/07/2015,12:59:05,Lunch
11768,16/07/2015,13:06:03,Lunch
11769,16/07/2015,13:22:39,Lunch
11770,16/07/2015,13:37:06,Lunch
11771,16/07/2015,14:01:07,Lunch
11772,16/07/2015,14:06:56,Lunch
11773,16/07/2015,14:18:57,Lunch
11774,16/07/2015,14:19:50,Lunch
11775,16/07/2015,14:33:50,Lunch
11776,16/07/2015,15:14:39,Afternoon
11777,16/07/2015,15:24:35,Afternoon
11778,16/07/2015,15:29:14,Afternoon
11779,16/07/2015,15:58:44,Afternoon
11780,16/07/2015,16:02:24,Afternoon
11781,16/07/2015,16:13:59,Afternoon
11782,16/07/2015,16:14:04,Afternoon
11783,16/07/2015,16:17:15,Afternoon
11784,16/07/2015,16:21:43,Afternoon
11785,16/07/2015,16:33:13,Afternoon
11786,16/07/2015,16:37:02,Afternoon
11787,16/07/2015,16:45:54,Afternoon
11788,16/07/2015,17:21:55,Afternoon
11789,16/07/2015,17:29:23,Afternoon
11790,16/07/2015,17:30:17,Afternoon
11791,16/07/2015,17:31:00,Afternoon
11792,16/07/2015,17:47:44,Afternoon
11793,16/07/2015,17:52:14,Afternoon
11794,16/07/2015,18:02:45,Dinner
11795,16/07/2015,18:14:42,Dinner
11796,16/07/2015,18:23:08,Dinner
11797,16/07/2015,18:24:13,Dinner
11798,16/07/2015,18:36:26,Dinner
11799,16/07/2015,19:34:18,Dinner
11800,16/07/2015,19:41:58,Dinner
11801,16/07/2015,19:48:21,Dinner
11802,16/07/2015,19:56:13,Dinner
11803,16/07/2015,19:58:05,Dinner
11804,16/07/2015,20:46:14,Dinner
11805,16/07/2015,20:46:38,Dinner
11806,16/07/2015,20:52:02,Dinner
11807,16/07/2015,21:08:49,Dinner
11808,16/07/2015,21:38:18,Dinner
11809,16/07/2015,22:02:31,Dinner
11810,16/07/2015,22:06:25,Dinner
11811,16/07/2015,22:24:24,Dinner
11812,17/07/2015,11:31:14,Lunch
11813,17/07/2015,11:38:27,Lunch
11814,17/07/2015,11:51:00,Lunch
11815,17/07/2015,12:28:50,Lunch
11816,17/07/2015,12:32:51,Lunch
11817,17/07/2015,12:37:41,Lunch
11818,17/07/2015,12:38:23,Lunch
11819,17/07/2015,12:48:33,Lunch
11820,17/07/2015,12:51:53,Lunch
11821,17/07/2015,12:58:00,Lunch
11822,17/07/2015,13:00:15,Lunch
11823,17/07/2015,13:09:29,Lunch
11824,17/07/2015,13:13:04,Lunch
11825,17/07/2015,13:27:05,Lunch
11826,17/07/2015,13:31:42,Lunch
11827,17/07/2015,13:36:00,Lunch
11828,17/07/2015,13:36:33,Lunch
11829,17/07/2015,13:51:10,Lunch
11830,17/07/2015,14:08:04,Lunch
11831,17/07/2015,14:08:42,Lunch
11832,17/07/2015,14:08:59,Lunch
11833,17/07/2015,14:15:34,Lunch
11834,17/07/2015,14:18:41,Lunch
11835,17/07/2015,14:25:53,Lunch
11836,17/07/2015,14:36:22,Lunch
11837,17/07/2015,15:02:56,Afternoon
11838,17/07/2015,15:39:43,Afternoon
11839,17/07/2015,15:39:46,Afternoon
11840,17/07/2015,15:55:53,Afternoon
11841,17/07/2015,15:58:03,Afternoon
11842,17/07/2015,16:05:59,Afternoon
11843,17/07/2015,16:06:03,Afternoon
11844,17/07/2015,16:19:46,Afternoon
11845,17/07/2015,16:23:58,Afternoon
11846,17/07/2015,16:25:52,Afternoon
11847,17/07/2015,16:30:03,Afternoon
11848,17/07/2015,16:34:16,Afternoon
11849,17/07/2015,16:36:57,Afternoon
11850,17/07/2015,17:04:25,Afternoon
11851,17/07/2015,17:08:21,Afternoon
11852,17/07/2015,17:30:22,Afternoon
11853,17/07/2015,17:35:40,Afternoon
11854,17/07/2015,17:40:21,Afternoon
11855,17/07/2015,18:08:40,Dinner
11856,17/07/2015,18:08:42,Dinner
11857,17/07/2015,18:09:57,Dinner
11858,17/07/2015,18:10:56,Dinner
11859,17/07/2015,18:30:15,Dinner
11860,17/07/2015,18:44:59,Dinner
11861,17/07/2015,18:47:11,Dinner
11862,17/07/2015,19:00:42,Dinner
11863,17/07/2015,19:04:51,Dinner
11864,17/07/2015,19:13:43,Dinner
11865,17/07/2015,19:24:53,Dinner
11866,17/07/2015,19:47:50,Dinner
11867,17/07/2015,20:10:17,Dinner
11868,17/07/2015,20:15:48,Dinner
11869,17/07/2015,20:17:34,Dinner
11870,17/07/2015,20:27:08,Dinner
11871,17/07/2015,20:29:22,Dinner
11872,17/07/2015,20:46:42,Dinner
11873,17/07/2015,20:56:48,Dinner
11874,17/07/2015,20:56:50,Dinner
11875,17/07/2015,21:01:20,Dinner
11876,17/07/2015,21:02:37,Dinner
11877,17/07/2015,21:04:42,Dinner
11878,17/07/2015,21:30:34,Dinner
11879,17/07/2015,21:39:11,Dinner
11880,17/07/2015,21:41:26,Dinner
11881,17/07/2015,21:47:55,Dinner
11882,17/07/2015,21:49:05,Dinner
11883,17/07/2015,21:50:40,Dinner
11884,17/07/2015,21:50:52,Dinner
11885,17/07/2015,21:56:46,Dinner
11886,17/07/2015,21:57:33,Dinner
11887,17/07/2015,21:58:33,Dinner
11888,17/07/2015,22:00:04,Dinner
11889,17/07/2015,22:03:00,Dinner
11890,17/07/2015,22:03:20,Dinner
11891,17/07/2015,22:12:43,Dinner
11892,17/07/2015,22:20:17,Dinner
11893,17/07/2015,23:03:47,Dinner
11894,18/07/2015,11:48:20,Lunch
11895,18/07/2015,12:06:19,Lunch
11896,18/07/2015,12:18:57,Lunch
11897,18/07/2015,12:35:25,Lunch
11898,18/07/2015,12:38:55,Lunch
11899,18/07/2015,13:00:38,Lunch
11900,18/07/2015,13:16:25,Lunch
11901,18/07/2015,13:42:45,Lunch
11902,18/07/2015,13:46:21,Lunch
11903,18/07/2015,13:48:50,Lunch
11904,18/07/2015,13:54:23,Lunch
11905,18/07/2015,13:57:38,Lunch
11906,18/07/2015,14:26:08,Lunch
11907,18/07/2015,14:33:14,Lunch
11908,18/07/2015,15:01:39,Afternoon
11909,18/07/2015,15:02:32,Afternoon
11910,18/07/2015,15:09:05,Afternoon
11911,18/07/2015,15:35:28,Afternoon
11912,18/07/2015,15:40:14,Afternoon
11913,18/07/2015,16:30:37,Afternoon
11914,18/07/2015,16:31:40,Afternoon
11915,18/07/2015,16:43:19,Afternoon
11916,18/07/2015,16:43:53,Afternoon
11917,18/07/2015,16:47:09,Afternoon
11918,18/07/2015,16:56:08,Afternoon
11919,18/07/2015,16:56:19,Afternoon
11920,18/07/2015,17:29:49,Afternoon
11921,18/07/2015,17:54:02,Afternoon
11922,18/07/2015,17:54:33,Afternoon
11923,18/07/2015,18:00:54,Dinner
11924,18/07/2015,18:04:25,Dinner
11925,18/07/2015,18:09:53,Dinner
11926,18/07/2015,18:10:36,Dinner
11927,18/07/2015,18:18:50,Dinner
11928,18/07/2015,18:40:08,Dinner
11929,18/07/2015,18:40:24,Dinner
11930,18/07/2015,18:40:28,Dinner
11931,18/07/2015,18:50:59,Dinner
11932,18/07/2015,18:52:23,Dinner
11933,18/07/2015,19:03:13,Dinner
11934,18/07/2015,19:34:26,Dinner
11935,18/07/2015,19:39:37,Dinner
11936,18/07/2015,19:45:16,Dinner
11937,18/07/2015,19:45:43,Dinner
11938,18/07/2015,19:46:35,Dinner
11939,18/07/2015,19:49:09,Dinner
11940,18/07/2015,19:49:10,Dinner
11941,18/07/2015,19:53:32,Dinner
11942,18/07/2015,20:00:10,Dinner
11943,18/07/2015,20:32:44,Dinner
11944,18/07/2015,20:35:35,Dinner
11945,18/07/2015,21:21:29,Dinner
11946,18/07/2015,21:29:31,Dinner
11947,18/07/2015,22:04:30,Dinner
11948,19/07/2015,12:20:39,Lunch
11949,19/07/2015,13:05:00,Lunch
11950,19/07/2015,13:06:14,Lunch
11951,19/07/2015,13:25:12,Lunch
11952,19/07/2015,13:32:11,Lunch
11953,19/07/2015,13:34:29,Lunch
11954,19/07/2015,13:52:17,Lunch
11955,19/07/2015,13:55:33,Lunch
11956,19/07/2015,13:55:42,Lunch
11957,19/07/2015,13:58:17,Lunch
11958,19/07/2015,14:00:17,Lunch
11959,19/07/2015,14:09:33,Lunch
11960,19/07/2015,14:12:49,Lunch
11961,19/07/2015,15:00:55,Afternoon
11962,19/07/2015,15:02:02,Afternoon
11963,19/07/2015,15:03:20,Afternoon
11964,19/07/2015,15:16:42,Afternoon
11965,19/07/2015,15:33:29,Afternoon
11966,19/07/2015,15:45:24,Afternoon
11967,19/07/2015,15:57:09,Afternoon
11968,19/07/2015,16:05:21,Afternoon
11969,19/07/2015,16:07:06,Afternoon
11970,19/07/2015,16:18:25,Afternoon
11971,19/07/2015,16:29:34,Afternoon
11972,19/07/2015,16:41:08,Afternoon
11973,19/07/2015,16:51:21,Afternoon
11974,19/07/2015,16:52:10,Afternoon
11975,19/07/2015,16:55:56,Afternoon
11976,19/07/2015,17:10:10,Afternoon
11977,19/07/2015,17:35:06,Afternoon
11978,19/07/2015,17:47:27,Afternoon
11979,19/07/2015,17:55:16,Afternoon
11980,19/07/2015,18:05:57,Dinner
11981,19/07/2015,18:12:02,Dinner
11982,19/07/2015,18:18:32,Dinner
11983,19/07/2015,18:19:23,Dinner
11984,19/07/2015,18:21:05,Dinner
11985,19/07/2015,18:24:31,Dinner
